station,variable,year,month,month_num,value
Astore,min_temp,2005,July,7,14.2
Astore,min_temp,2005,August,8,13.8
Astore,min_temp,2005,September,9,11.4
Astore,min_temp,2005,October,10,4.7
Astore,min_temp,2005,November,11,-1.1
Astore,min_temp,2005,December,12,-7.0
Astore,min_temp,2006,January,1,-6.4
Astore,min_temp,2006,February,2,-0.4
Astore,min_temp,2006,March,3,0.4
Astore,min_temp,2006,April,4,3.5
Astore,min_temp,2006,May,5,10.7
Astore,min_temp,2006,June,6,11.3
Astore,min_temp,2006,July,7,15.9
Astore,min_temp,2006,August,8,15.0
Astore,min_temp,2006,September,9,10.0
Astore,min_temp,2006,October,10,6.0
Astore,min_temp,2006,November,11,1.1
Astore,min_temp,2006,December,12,-4.6
Astore,min_temp,2007,January,1,-6.9
Astore,min_temp,2007,February,2,-1.0
Astore,min_temp,2007,March,3,-0.3
Astore,min_temp,2007,April,4,6.8
Astore,min_temp,2007,May,5,10.3
Astore,min_temp,2007,June,6,13.1
Astore,min_temp,2007,July,7,14.1
Astore,min_temp,2007,August,8,14.6
Astore,min_temp,2007,September,9,11.1
Astore,min_temp,2007,October,10,4.1
Astore,min_temp,2007,November,11,0.9
Astore,min_temp,2007,December,12,-4.1
Astore,min_temp,2008,January,1,-7.6
Astore,min_temp,2008,February,2,-7.2
Astore,min_temp,2008,March,3,1.8
Astore,min_temp,2008,April,4,5.6
Astore,min_temp,2008,May,5,9.7
Astore,min_temp,2008,June,6,15.2
Astore,min_temp,2008,July,7,15.3
Astore,min_temp,2008,August,8,14.3
Astore,min_temp,2008,September,9,9.2
Astore,min_temp,2008,October,10,6.1
Astore,min_temp,2008,November,11,1.2
Astore,min_temp,2008,December,12,-4.8
Astore,min_temp,2009,January,1,-6.3
Astore,min_temp,2009,February,2,-4.1
Astore,min_temp,2009,March,3,-0.4
Astore,min_temp,2009,April,4,3.8
Astore,min_temp,2009,May,5,7.8
Astore,min_temp,2009,June,6,10.0
Astore,min_temp,2009,July,7,13.3
Astore,min_temp,2009,August,8,14.4
Astore,min_temp,2009,September,9,9.4
Astore,min_temp,2009,October,10,4.1
Astore,min_temp,2009,November,11,-1.1
Astore,min_temp,2009,December,12,-4.2
Astore,min_temp,2010,January,1,-4.3323
Astore,min_temp,2010,February,2,-3.7143
Astore,min_temp,2010,March,3,1.5161
Astore,min_temp,2010,April,4,5.23
Astore,min_temp,2010,May,5,7.5613
Astore,min_temp,2010,June,6,10.177
Astore,min_temp,2010,July,7,13.242
Astore,min_temp,2010,August,8,14.642
Astore,min_temp,2010,September,9,10.193
Astore,min_temp,2010,October,10,5.1774
Astore,min_temp,2010,November,11,0.34667
Astore,min_temp,2010,December,12,-5.0
Astore,min_temp,2011,January,1,-7.4484
Astore,min_temp,2011,February,2,-5.4464
Astore,min_temp,2011,March,3,-1.8419
Astore,min_temp,2011,April,4,2.6
Astore,min_temp,2011,May,5,9.1903
Astore,min_temp,2011,June,6,12.917
Astore,min_temp,2011,July,7,13.387
Astore,min_temp,2011,August,8,14.255
Astore,min_temp,2011,September,9,10.16
Astore,min_temp,2011,October,10,4.2226
Astore,min_temp,2011,November,11,1.9767
Astore,min_temp,2011,December,12,-5.4839
Astore,min_temp,2012,January,1,-7.4355
Astore,min_temp,2012,February,2,-4.5379
Astore,min_temp,2012,March,3,-1.3065
Astore,min_temp,2012,April,4,5.08
Astore,min_temp,2012,May,5,7.5968
Astore,min_temp,2012,June,6,10.62
Astore,min_temp,2012,July,7,14.023
Astore,min_temp,2012,August,8,14.303
Astore,min_temp,2012,September,9,9.3633
Astore,min_temp,2012,October,10,1.5645
Astore,min_temp,2012,November,11,-1.36
Astore,min_temp,2012,December,12,-6.0516
Astore,min_temp,2013,January,1,-11.345
Astore,min_temp,2013,February,2,-5.3643
Astore,min_temp,2013,March,3,-1.9484
Astore,min_temp,2013,April,4,3.7467
Astore,min_temp,2013,May,5,5.4097
Astore,min_temp,2013,June,6,10.943
Astore,min_temp,2013,July,7,15.419
Astore,min_temp,2013,August,8,14.545
Astore,min_temp,2013,September,9,7.7867
Astore,min_temp,2013,October,10,4.3226
Astore,min_temp,2013,November,11,-2.51
Astore,min_temp,2013,December,12,-4.0194
Astore,min_temp,2014,January,1,-8.4903
Astore,min_temp,2014,February,2,-5.7321
Astore,min_temp,2014,March,3,-1.829
Astore,min_temp,2014,April,4,3.3633
Astore,min_temp,2014,May,5,8.23
Astore,min_temp,2014,June,6,11.673
Astore,min_temp,2014,July,7,15.148
Astore,min_temp,2014,August,8,13.435
Astore,min_temp,2014,September,9,9.5467
Astore,min_temp,2014,October,10,5.4129
Astore,min_temp,2014,November,11,-0.53333
Astore,min_temp,2014,December,12,-4.4032
Astore,min_temp,2015,January,1,-5.6448
Astore,min_temp,2015,February,2,-3.3429
Astore,min_temp,2015,March,3,-1.0452
Astore,min_temp,2015,April,4,4.2167
Astore,min_temp,2015,May,5,7.8548
Astore,min_temp,2015,June,6,10.507
Astore,min_temp,2015,July,7,15.113
Astore,min_temp,2015,August,8,14.584
Astore,min_temp,2015,September,9,8.0833
Astore,min_temp,2015,October,10,21.5
Astore,min_temp,2015,November,11,0.025
Astore,min_temp,2015,December,12,-5.1704
Astore,min_temp,2016,January,1,-6.2885
Astore,min_temp,2016,February,2,-4.0621
Astore,min_temp,2016,March,3,0.65484
Astore,min_temp,2016,April,4,4.1667
Astore,min_temp,2016,May,5,9.1935
Astore,min_temp,2016,June,6,13.367
Astore,min_temp,2016,July,7,14.694
Astore,min_temp,2016,August,8,13.742
Astore,min_temp,2016,September,9,10.633
Astore,min_temp,2016,October,10,5.7903
Astore,min_temp,2016,November,11,1.2833
Astore,min_temp,2016,December,12,-2.3548
Astore,min_temp,2017,January,1,-4.8226
Astore,min_temp,2017,February,2,-4.8571
Astore,min_temp,2017,March,3,-0.16129
Astore,min_temp,2017,April,4,3.4667
Astore,min_temp,2017,May,5,9.7742
Astore,min_temp,2017,June,6,12.333
Astore,min_temp,2017,July,7,15.532
Astore,min_temp,2017,August,8,14.323
Astore,min_temp,2017,September,9,10.593
Astore,min_temp,2017,October,10,5.2097
Astore,min_temp,2017,November,11,-0.083333
Astore,min_temp,2017,December,12,-3.0806
Astore,min_temp,2018,January,1,4.5
Astore,min_temp,2018,February,2,8.2
Astore,min_temp,2018,March,3,13.0
Astore,min_temp,2018,April,4,17.8
Astore,min_temp,2018,May,5,20.2
Astore,min_temp,2018,June,6,25.4
Astore,min_temp,2018,July,7,27.0
Astore,min_temp,2018,August,8,28.3
Astore,min_temp,2018,September,9,24.1
Astore,min_temp,2018,October,10,15.9
Astore,min_temp,2018,November,11,9.1
Astore,min_temp,2018,December,12,5.6
Astore,min_temp,2019,January,1,1.0
Astore,min_temp,2019,February,2,3.7
Astore,min_temp,2019,March,3,8.1
Astore,min_temp,2019,April,4,17.6
Astore,min_temp,2019,May,5,20.0
Astore,min_temp,2019,June,6,21.1
Astore,min_temp,2019,July,7,28.9
Astore,min_temp,2019,August,8,27.6
Astore,min_temp,2019,September,9,27.4
Astore,min_temp,2019,October,10,17.5
Astore,min_temp,2019,November,11,8.0
Astore,min_temp,2019,December,12,2.4
Astore,precipitation,1984,January,1,6.9
Astore,precipitation,1984,February,2,18.3
Astore,precipitation,1984,March,3,101.7
Astore,precipitation,1984,April,4,95.5
Astore,precipitation,1984,May,5,154.7
Astore,precipitation,1984,June,6,13.7
Astore,precipitation,1984,July,7,22.6
Astore,precipitation,1984,August,8,62.8
Astore,precipitation,1984,September,9,25.0
Astore,precipitation,1984,October,10,2.5
Astore,precipitation,1984,November,11,11.0
Astore,precipitation,1984,December,12,21.2
Astore,precipitation,1985,January,1,13.5
Astore,precipitation,1985,February,2,15.4
Astore,precipitation,1985,March,3,25.5
Astore,precipitation,1985,April,4,43.0
Astore,precipitation,1985,May,5,100.2
Astore,precipitation,1985,June,6,2.7
Astore,precipitation,1985,July,7,28.7
Astore,precipitation,1985,August,8,30.8
Astore,precipitation,1985,September,9,4.4
Astore,precipitation,1985,October,10,29.6
Astore,precipitation,1985,November,11,9.1
Astore,precipitation,1985,December,12,79.0
Astore,precipitation,1986,January,1,3.8
Astore,precipitation,1986,February,2,69.4
Astore,precipitation,1986,March,3,94.7
Astore,precipitation,1986,April,4,104.1
Astore,precipitation,1986,May,5,18.6
Astore,precipitation,1986,June,6,18.7
Astore,precipitation,1986,July,7,7.6
Astore,precipitation,1986,August,8,24.3
Astore,precipitation,1986,September,9,3.5
Astore,precipitation,1986,October,10,3.2
Astore,precipitation,1986,November,11,84.8
Astore,precipitation,1986,December,12,72.6
Astore,precipitation,1987,January,1,7.5
Astore,precipitation,1987,February,2,22.7
Astore,precipitation,1987,March,3,38.1
Astore,precipitation,1987,April,4,137.0
Astore,precipitation,1987,May,5,62.3
Astore,precipitation,1987,June,6,44.2
Astore,precipitation,1987,July,7,26.7
Astore,precipitation,1987,August,8,15.2
Astore,precipitation,1987,September,9,11.0
Astore,precipitation,1987,October,10,170.6
Astore,precipitation,1987,November,11,0.0
Astore,precipitation,1987,December,12,4.2
Astore,precipitation,1988,January,1,31.4
Astore,precipitation,1988,February,2,82.3
Astore,precipitation,1988,March,3,108.7
Astore,precipitation,1988,April,4,34.1
Astore,precipitation,1988,May,5,4.5
Astore,precipitation,1988,June,6,45.6
Astore,precipitation,1988,July,7,21.7
Astore,precipitation,1988,August,8,37.7
Astore,precipitation,1988,September,9,11.4
Astore,precipitation,1988,October,10,17.5
Astore,precipitation,1988,November,11,0.0
Astore,precipitation,1988,December,12,43.6
Astore,precipitation,1989,January,1,47.6
Astore,precipitation,1989,February,2,32.3
Astore,precipitation,1989,March,3,31.0
Astore,precipitation,1989,April,4,78.6
Astore,precipitation,1989,May,5,170.0
Astore,precipitation,1989,June,6,15.1
Astore,precipitation,1989,July,7,56.8
Astore,precipitation,1989,August,8,24.9
Astore,precipitation,1989,September,9,12.7
Astore,precipitation,1989,October,10,24.9
Astore,precipitation,1989,November,11,8.7
Astore,precipitation,1989,December,12,7.7
Astore,precipitation,1990,January,1,58.6
Astore,precipitation,1990,February,2,54.4
Astore,precipitation,1990,March,3,91.4
Astore,precipitation,1990,April,4,66.4
Astore,precipitation,1990,May,5,30.5
Astore,precipitation,1990,June,6,29.3
Astore,precipitation,1990,July,7,8.6
Astore,precipitation,1990,August,8,40.7
Astore,precipitation,1990,September,9,4.3
Astore,precipitation,1990,October,10,25.0
Astore,precipitation,1990,November,11,4.8
Astore,precipitation,1990,December,12,98.4
Astore,precipitation,1991,January,1,32.1
Astore,precipitation,1991,February,2,47.0
Astore,precipitation,1991,March,3,156.2
Astore,precipitation,1991,April,4,51.4
Astore,precipitation,1991,May,5,146.3
Astore,precipitation,1991,June,6,2.7
Astore,precipitation,1991,July,7,19.3
Astore,precipitation,1991,August,8,17.5
Astore,precipitation,1991,September,9,12.5
Astore,precipitation,1991,October,10,0.0
Astore,precipitation,1991,November,11,6.0
Astore,precipitation,1991,December,12,16.5
Astore,precipitation,1992,January,1,143.1
Astore,precipitation,1992,February,2,32.7
Astore,precipitation,1992,March,3,145.9
Astore,precipitation,1992,April,4,68.3
Astore,precipitation,1992,May,5,57.5
Astore,precipitation,1992,June,6,2.0
Astore,precipitation,1992,July,7,17.0
Astore,precipitation,1992,August,8,12.3
Astore,precipitation,1992,September,9,17.5
Astore,precipitation,1992,October,10,13.3
Astore,precipitation,1992,November,11,9.8
Astore,precipitation,1992,December,12,12.4
Astore,precipitation,1993,January,1,38.2
Astore,precipitation,1993,February,2,44.3
Astore,precipitation,1993,March,3,96.3
Astore,precipitation,1993,April,4,1.3
Astore,precipitation,1993,May,5,68.4
Astore,precipitation,1993,June,6,33.9
Astore,precipitation,1993,July,7,63.5
Astore,precipitation,1993,August,8,6.8
Astore,precipitation,1993,September,9,16.4
Astore,precipitation,1993,October,10,13.7
Astore,precipitation,1993,November,11,110.0
Astore,precipitation,1993,December,12,1.2
Astore,precipitation,1994,January,1,54.9
Astore,precipitation,1994,February,2,53.0
Astore,precipitation,1994,March,3,94.1
Astore,precipitation,1994,April,4,98.4
Astore,precipitation,1994,May,5,45.1
Astore,precipitation,1994,June,6,31.1
Astore,precipitation,1994,July,7,33.7
Astore,precipitation,1994,August,8,34.3
Astore,precipitation,1994,September,9,25.8
Astore,precipitation,1994,October,10,9.9
Astore,precipitation,1994,November,11,1.5
Astore,precipitation,1994,December,12,168.1
Astore,precipitation,1995,January,1,20.6
Astore,precipitation,1995,February,2,59.5
Astore,precipitation,1995,March,3,43.2
Astore,precipitation,1995,April,4,91.0
Astore,precipitation,1995,May,5,36.8
Astore,precipitation,1995,June,6,45.7
Astore,precipitation,1995,July,7,63.6
Astore,precipitation,1995,August,8,11.2
Astore,precipitation,1995,September,9,4.6
Astore,precipitation,1995,October,10,25.8
Astore,precipitation,1995,November,11,16.9
Astore,precipitation,1995,December,12,30.2
Astore,precipitation,1996,January,1,35.3
Astore,precipitation,1996,February,2,52.5
Astore,precipitation,1996,March,3,29.0
Astore,precipitation,1996,April,4,68.0
Astore,precipitation,1996,May,5,174.1
Astore,precipitation,1996,June,6,110.1
Astore,precipitation,1996,July,7,18.4
Astore,precipitation,1996,August,8,29.4
Astore,precipitation,1996,September,9,5.6
Astore,precipitation,1996,October,10,52.2
Astore,precipitation,1996,November,11,3.6
Astore,precipitation,1996,December,12,9.8
Astore,precipitation,1997,January,1,9.4
Astore,precipitation,1997,February,2,4.2
Astore,precipitation,1997,March,3,90.0
Astore,precipitation,1997,April,4,37.1
Astore,precipitation,1997,May,5,44.9
Astore,precipitation,1997,June,6,12.6
Astore,precipitation,1997,July,7,42.5
Astore,precipitation,1997,August,8,106.6
Astore,precipitation,1997,September,9,10.9
Astore,precipitation,1997,October,10,7.7
Astore,precipitation,1997,November,11,31.4
Astore,precipitation,1997,December,12,16.5
Astore,precipitation,1998,January,1,33.8
Astore,precipitation,1998,February,2,87.2
Astore,precipitation,1998,March,3,23.8
Astore,precipitation,1998,April,4,49.0
Astore,precipitation,1998,May,5,85.5
Astore,precipitation,1998,June,6,20.7
Astore,precipitation,1998,July,7,4.6
Astore,precipitation,1998,August,8,3.3
Astore,precipitation,1998,September,9,14.8
Astore,precipitation,1998,October,10,2.7
Astore,precipitation,1998,November,11,0.0
Astore,precipitation,1998,December,12,0.0
Astore,precipitation,1999,January,1,111.1
Astore,precipitation,1999,February,2,32.5
Astore,precipitation,1999,March,3,88.0
Astore,precipitation,1999,April,4,95.0
Astore,precipitation,1999,May,5,58.0
Astore,precipitation,1999,June,6,17.4
Astore,precipitation,1999,July,7,29.7
Astore,precipitation,1999,August,8,53.0
Astore,precipitation,1999,September,9,30.5
Astore,precipitation,1999,October,10,5.2
Astore,precipitation,1999,November,11,51.9
Astore,precipitation,1999,December,12,0.0
Astore,precipitation,2000,January,1,60.8
Astore,precipitation,2000,February,2,9.8
Astore,precipitation,2000,March,3,29.7
Astore,precipitation,2000,April,4,41.6
Astore,precipitation,2000,May,5,17.3
Astore,precipitation,2000,June,6,23.1
Astore,precipitation,2000,July,7,33.7
Astore,precipitation,2000,August,8,11.3
Astore,precipitation,2000,September,9,10.9
Astore,precipitation,2000,October,10,13.8
Astore,precipitation,2000,November,11,9.9
Astore,precipitation,2000,December,12,19.6
Astore,precipitation,2001,January,1,0.2
Astore,precipitation,2001,February,2,3.4
Astore,precipitation,2001,March,3,56.4
Astore,precipitation,2001,April,4,52.0
Astore,precipitation,2001,May,5,7.8
Astore,precipitation,2001,June,6,14.3
Astore,precipitation,2001,July,7,26.0
Astore,precipitation,2001,August,8,17.4
Astore,precipitation,2001,September,9,30.0
Astore,precipitation,2001,October,10,45.5
Astore,precipitation,2001,November,11,68.9
Astore,precipitation,2001,December,12,53.5
Astore,precipitation,2002,January,1,29.3
Astore,precipitation,2002,February,2,63.6
Astore,precipitation,2002,March,3,48.7
Astore,precipitation,2002,April,4,90.0
Astore,precipitation,2002,May,5,16.8
Astore,precipitation,2002,June,6,38.5
Astore,precipitation,2002,July,7,19.9
Astore,precipitation,2002,August,8,15.4
Astore,precipitation,2002,September,9,15.5
Astore,precipitation,2002,October,10,3.2
Astore,precipitation,2002,November,11,0.0
Astore,precipitation,2002,December,12,3.0
Astore,precipitation,2003,January,1,2.0
Astore,precipitation,2003,February,2,63.7
Astore,precipitation,2003,March,3,35.3
Astore,precipitation,2003,April,4,80.0
Astore,precipitation,2003,May,5,121.2
Astore,precipitation,2003,June,6,14.7
Astore,precipitation,2003,July,7,23.3
Astore,precipitation,2003,August,8,28.7
Astore,precipitation,2003,September,9,39.0
Astore,precipitation,2003,October,10,17.6
Astore,precipitation,2003,November,11,12.5
Astore,precipitation,2003,December,12,78.5
Astore,precipitation,2004,January,1,95.4
Astore,precipitation,2004,February,2,48.5
Astore,precipitation,2004,March,3,33.1
Astore,precipitation,2004,April,4,59.0
Astore,precipitation,2004,May,5,39.2
Astore,precipitation,2004,June,6,49.5
Astore,precipitation,2004,July,7,20.4
Astore,precipitation,2004,August,8,34.9
Astore,precipitation,2004,September,9,6.9
Astore,precipitation,2004,October,10,26.3
Astore,precipitation,2004,November,11,11.3
Astore,precipitation,2004,December,12,12.6
Astore,precipitation,2005,January,1,52.2
Astore,precipitation,2005,February,2,35.0
Astore,precipitation,2005,March,3,27.6
Astore,precipitation,2005,April,4,86.5
Astore,precipitation,2005,May,5,105.7
Astore,precipitation,2005,June,6,5.1
Astore,precipitation,2005,July,7,17.4
Astore,precipitation,2005,August,8,2.2
Astore,precipitation,2005,September,9,32.0
Astore,precipitation,2005,October,10,0.0
Astore,precipitation,2005,November,11,14.7
Astore,precipitation,2005,December,12,32.0
Astore,precipitation,2006,January,1,118.4
Astore,precipitation,2006,February,2,58.4
Astore,precipitation,2006,March,3,10.0
Astore,precipitation,2006,April,4,36.6
Astore,precipitation,2006,May,5,0.2
Astore,precipitation,2006,June,6,18.0
Astore,precipitation,2006,July,7,10.0
Astore,precipitation,2006,August,8,21.3
Astore,precipitation,2006,September,9,13.6
Astore,precipitation,2006,October,10,13.1
Astore,precipitation,2006,November,11,28.3
Astore,precipitation,2006,December,12,18.0
Astore,precipitation,2007,January,1,0.3
Astore,precipitation,2007,February,2,0.0
Astore,precipitation,2007,March,3,92.2
Astore,precipitation,2007,April,4,53.3
Astore,precipitation,2007,May,5,19.1
Astore,precipitation,2007,June,6,25.6
Astore,precipitation,2007,July,7,23.0
Astore,precipitation,2007,August,8,31.5
Astore,precipitation,2007,September,9,29.0
Astore,precipitation,2007,October,10,0.6
Astore,precipitation,2007,November,11,0.0
Astore,precipitation,2007,December,12,0.0
Astore,precipitation,2008,January,1,17.0
Astore,precipitation,2008,February,2,2.0
Astore,precipitation,2008,March,3,16.8
Astore,precipitation,2008,April,4,47.1
Astore,precipitation,2008,May,5,10.9
Astore,precipitation,2008,June,6,30.7
Astore,precipitation,2008,July,7,8.8
Astore,precipitation,2008,August,8,28.3
Astore,precipitation,2008,September,9,11.0
Astore,precipitation,2008,October,10,13.3
Astore,precipitation,2008,November,11,5.8
Astore,precipitation,2008,December,12,157.3
Astore,precipitation,2009,January,1,145.0
Astore,precipitation,2009,February,2,94.1
Astore,precipitation,2009,March,3,58.7
Astore,precipitation,2009,April,4,85.0
Astore,precipitation,2009,May,5,26.9
Astore,precipitation,2009,June,6,38.0
Astore,precipitation,2009,July,7,22.1
Astore,precipitation,2009,August,8,9.2
Astore,precipitation,2009,September,9,9.4
Astore,precipitation,2009,October,10,5.8
Astore,precipitation,2009,November,11,7.9
Astore,precipitation,2009,December,12,15.9
Astore,precipitation,2010,January,1,6.4
Astore,precipitation,2010,February,2,93.8
Astore,precipitation,2010,March,3,68.2
Astore,precipitation,2010,April,4,103.1
Astore,precipitation,2010,May,5,177.6
Astore,precipitation,2010,June,6,70.8
Astore,precipitation,2010,July,7,79.3
Astore,precipitation,2010,August,8,26.2
Astore,precipitation,2010,September,9,11.2
Astore,precipitation,2010,October,10,2.5
Astore,precipitation,2010,November,11,0.0
Astore,precipitation,2010,December,12,6.0
Astore,precipitation,2011,January,1,24.6
Astore,precipitation,2011,February,2,127.5
Astore,precipitation,2011,March,3,75.4
Astore,precipitation,2011,April,4,41.1
Astore,precipitation,2011,May,5,19.9
Astore,precipitation,2011,June,6,15.8
Astore,precipitation,2011,July,7,40.1
Astore,precipitation,2011,August,8,8.0
Astore,precipitation,2011,September,9,10.0
Astore,precipitation,2011,October,10,18.9
Astore,precipitation,2011,November,11,12.6
Astore,precipitation,2011,December,12,19.0
Astore,precipitation,2012,January,1,21.3
Astore,precipitation,2012,February,2,36.4
Astore,precipitation,2012,March,3,62.1
Astore,precipitation,2012,April,4,34.2
Astore,precipitation,2012,May,5,37.2
Astore,precipitation,2012,June,6,29.2
Astore,precipitation,2012,July,7,10.2
Astore,precipitation,2012,August,8,18.2
Astore,precipitation,2012,September,9,12.5
Astore,precipitation,2012,October,10,10.5
Astore,precipitation,2012,November,11,7.0
Astore,precipitation,2012,December,12,36.2
Astore,precipitation,2013,January,1,39.1
Astore,precipitation,2013,February,2,52.4
Astore,precipitation,2013,March,3,36.2
Astore,precipitation,2013,April,4,33.6
Astore,precipitation,2013,May,5,133.3
Astore,precipitation,2013,June,6,15.7
